week_label,year,month,week,product_id,product_name,category,brand,stock_received_week,sold_qty_week,damaged_week,cum_stock,cum_sold,cum_damaged,current_inventory
2023-07 1주차,2023,7,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,0.0,8.0,120.0,4.0,58.0,116.0
2023-07 2주차,2023,7,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",8.0,0.0,2.0,128.0,4.0,60.0,124.0
2023-07 3주차,2023,7,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,6.0,131.0,4.0,66.0,127.0
2023-07 4주차,2023,7,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",5.0,0.0,0.0,136.0,4.0,66.0,132.0
2023-07 5주차,2023,7,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,0.0,136.0,4.0,66.0,132.0
2023-08 1주차,2023,8,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",15.0,0.0,2.0,151.0,4.0,68.0,147.0
2023-08 2주차,2023,8,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,4.0,158.0,4.0,72.0,154.0
2023-08 3주차,2023,8,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,3.0,0.0,158.0,7.0,72.0,151.0
2023-08 4주차,2023,8,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",2.0,2.0,0.0,160.0,9.0,72.0,151.0
2023-08 5주차,2023,8,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,2.0,160.0,9.0,74.0,151.0
2023-09 1주차,2023,9,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,6.0,167.0,9.0,80.0,158.0
2023-09 2주차,2023,9,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",5.0,0.0,2.0,172.0,9.0,82.0,163.0
2023-09 3주차,2023,9,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,1.0,2.0,175.0,10.0,84.0,165.0
2023-09 4주차,2023,9,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",11.0,0.0,4.0,186.0,10.0,88.0,176.0
2023-09 5주차,2023,9,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,2.0,189.0,10.0,90.0,179.0
2023-10 1주차,2023,10,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",5.0,0.0,6.0,194.0,10.0,96.0,184.0
2023-10 2주차,2023,10,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,3.0,4.0,194.0,13.0,100.0,181.0
2023-10 3주차,2023,10,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,0.0,194.0,13.0,100.0,181.0
2023-10 4주차,2023,10,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",8.0,0.0,4.0,202.0,13.0,104.0,189.0
2023-10 5주차,2023,10,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,0.0,0.0,206.0,13.0,104.0,193.0
2023-11 1주차,2023,11,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,0.0,2.0,210.0,13.0,106.0,197.0
2023-11 2주차,2023,11,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",10.0,0.0,6.0,220.0,13.0,112.0,207.0
2023-11 3주차,2023,11,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,4.0,220.0,13.0,116.0,207.0
2023-11 4주차,2023,11,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,10.0,223.0,13.0,126.0,210.0
2023-11 5주차,2023,11,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",8.0,0.0,2.0,231.0,13.0,128.0,218.0
2023-12 1주차,2023,12,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",9.0,0.0,8.0,240.0,13.0,136.0,227.0
2023-12 2주차,2023,12,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,2.0,6.0,243.0,15.0,142.0,228.0
2023-12 3주차,2023,12,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,8.0,250.0,15.0,150.0,235.0
2023-12 4주차,2023,12,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",11.0,0.0,6.0,261.0,15.0,156.0,246.0
2023-12 5주차,2023,12,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,2.0,264.0,15.0,158.0,249.0
2024-01 1주차,2024,1,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",11.0,0.0,4.0,275.0,15.0,162.0,260.0
2024-01 2주차,2024,1,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,2.0,275.0,15.0,164.0,260.0
2024-01 3주차,2024,1,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",10.0,0.0,4.0,285.0,15.0,168.0,270.0
2024-01 4주차,2024,1,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,2.0,6.0,285.0,17.0,174.0,268.0
2024-01 5주차,2024,1,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,0.0,285.0,17.0,174.0,268.0
2024-02 1주차,2024,2,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",9.0,0.0,0.0,294.0,17.0,174.0,277.0
2024-02 2주차,2024,2,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,6.0,297.0,17.0,180.0,280.0
2024-02 3주차,2024,2,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",9.0,0.0,4.0,306.0,17.0,184.0,289.0
2024-02 4주차,2024,2,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",6.0,0.0,2.0,312.0,17.0,186.0,295.0
2024-02 5주차,2024,2,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,0.0,312.0,17.0,186.0,295.0
2024-03 1주차,2024,3,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",10.0,0.0,4.0,322.0,17.0,190.0,305.0
2024-03 2주차,2024,3,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,2.0,325.0,17.0,192.0,308.0
2024-03 3주차,2024,3,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",6.0,0.0,0.0,331.0,17.0,192.0,314.0
2024-03 4주차,2024,3,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,2.0,338.0,17.0,194.0,321.0
2024-03 5주차,2024,3,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,0.0,338.0,17.0,194.0,321.0
2024-04 1주차,2024,4,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,0.0,338.0,17.0,194.0,321.0
2024-04 2주차,2024,4,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,8.0,345.0,17.0,202.0,328.0
2024-04 3주차,2024,4,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",9.0,0.0,6.0,354.0,17.0,208.0,337.0
2024-04 4주차,2024,4,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,4.0,357.0,17.0,212.0,340.0
2024-04 5주차,2024,4,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,2.0,0.0,357.0,19.0,212.0,338.0
2024-05 1주차,2024,5,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,2.0,4.0,361.0,21.0,216.0,340.0
2024-05 2주차,2024,5,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.0,3.0,6.0,373.0,24.0,222.0,349.0
2024-05 3주차,2024,5,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",6.0,0.0,6.0,379.0,24.0,228.0,355.0
2024-05 4주차,2024,5,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",13.0,0.0,4.0,392.0,24.0,232.0,368.0
2024-05 5주차,2024,5,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,0.0,395.0,24.0,232.0,371.0
2024-06 1주차,2024,6,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",6.0,0.0,2.0,401.0,24.0,234.0,377.0
2024-06 2주차,2024,6,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,0.0,2.0,405.0,24.0,236.0,381.0
2024-06 3주차,2024,6,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,8.0,405.0,24.0,244.0,381.0
2024-06 4주차,2024,6,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,3.0,4.0,409.0,27.0,248.0,382.0
2024-06 5주차,2024,6,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,0.0,2.0,413.0,27.0,250.0,386.0
2024-07 1주차,2024,7,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,0.0,420.0,27.0,250.0,393.0
2024-07 2주차,2024,7,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,4.0,423.0,27.0,254.0,396.0
2024-07 3주차,2024,7,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,2.0,426.0,27.0,256.0,399.0
2024-07 4주차,2024,7,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,0.0,2.0,430.0,27.0,258.0,403.0
2024-07 5주차,2024,7,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,2.0,433.0,27.0,260.0,406.0
2024-08 1주차,2024,8,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",6.0,0.0,6.0,439.0,27.0,266.0,412.0
2024-08 2주차,2024,8,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",0.0,0.0,2.0,439.0,27.0,268.0,412.0
2024-08 3주차,2024,8,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",4.0,0.0,4.0,443.0,27.0,272.0,416.0
2024-08 4주차,2024,8,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,2.0,446.0,27.0,274.0,419.0
2024-08 5주차,2024,8,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,2.0,449.0,27.0,276.0,422.0
2024-09 1주차,2024,9,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",13.0,0.0,2.0,462.0,27.0,278.0,435.0
2024-09 2주차,2024,9,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,6.0,469.0,27.0,284.0,442.0
2024-09 3주차,2024,9,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",10.0,0.0,8.0,479.0,27.0,292.0,452.0
2024-09 4주차,2024,9,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,4.0,486.0,27.0,296.0,459.0
2024-09 5주차,2024,9,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,0.0,0.0,489.0,27.0,296.0,462.0
2024-10 1주차,2024,10,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",10.0,0.0,2.0,499.0,27.0,298.0,472.0
2024-10 2주차,2024,10,2,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",7.0,0.0,4.0,506.0,27.0,302.0,479.0
2024-10 3주차,2024,10,3,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",6.0,0.0,2.0,512.0,27.0,304.0,485.0
2024-10 4주차,2024,10,4,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",6.0,2.0,2.0,518.0,29.0,306.0,489.0
2024-10 5주차,2024,10,5,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",3.0,1.0,0.0,521.0,30.0,306.0,491.0
2024-11 1주차,2024,11,1,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",11.0,0.0,6.0,532.0,30.0,312.0,502.0
2023-03 3주차,2023,3,3,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,0.0,6.0,0.0,0.0,6.0
2023-03 4주차,2023,3,4,120385,Pet Treats,Pet Care,Dubey-Sarin,11.0,0.0,4.0,17.0,0.0,4.0,17.0
2023-03 5주차,2023,3,5,120385,Pet Treats,Pet Care,Dubey-Sarin,7.0,1.0,2.0,24.0,1.0,6.0,23.0
2023-04 1주차,2023,4,1,120385,Pet Treats,Pet Care,Dubey-Sarin,11.0,3.0,4.0,35.0,4.0,10.0,31.0
2023-04 2주차,2023,4,2,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,3.0,6.0,41.0,7.0,16.0,34.0
2023-04 3주차,2023,4,3,120385,Pet Treats,Pet Care,Dubey-Sarin,8.0,0.0,4.0,49.0,7.0,20.0,42.0
2023-04 4주차,2023,4,4,120385,Pet Treats,Pet Care,Dubey-Sarin,20.0,0.0,6.0,69.0,7.0,26.0,62.0
2023-04 5주차,2023,4,5,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,0.0,0.0,69.0,7.0,26.0,62.0
2023-05 1주차,2023,5,1,120385,Pet Treats,Pet Care,Dubey-Sarin,10.0,0.0,0.0,79.0,7.0,26.0,72.0
2023-05 2주차,2023,5,2,120385,Pet Treats,Pet Care,Dubey-Sarin,4.0,0.0,6.0,83.0,7.0,32.0,76.0
2023-05 3주차,2023,5,3,120385,Pet Treats,Pet Care,Dubey-Sarin,7.0,0.0,0.0,90.0,7.0,32.0,83.0
2023-05 4주차,2023,5,4,120385,Pet Treats,Pet Care,Dubey-Sarin,7.0,0.0,2.0,97.0,7.0,34.0,90.0
2023-05 5주차,2023,5,5,120385,Pet Treats,Pet Care,Dubey-Sarin,4.0,0.0,2.0,101.0,7.0,36.0,94.0
2023-06 1주차,2023,6,1,120385,Pet Treats,Pet Care,Dubey-Sarin,7.0,0.0,8.0,108.0,7.0,44.0,101.0
2023-06 2주차,2023,6,2,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,4.0,111.0,7.0,48.0,104.0
2023-06 3주차,2023,6,3,120385,Pet Treats,Pet Care,Dubey-Sarin,7.0,0.0,4.0,118.0,7.0,52.0,111.0
2023-06 4주차,2023,6,4,120385,Pet Treats,Pet Care,Dubey-Sarin,13.0,0.0,8.0,131.0,7.0,60.0,124.0
2023-06 5주차,2023,6,5,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,0.0,0.0,131.0,7.0,60.0,124.0
2023-07 1주차,2023,7,1,120385,Pet Treats,Pet Care,Dubey-Sarin,7.0,0.0,6.0,138.0,7.0,66.0,131.0
2023-07 2주차,2023,7,2,120385,Pet Treats,Pet Care,Dubey-Sarin,14.0,0.0,4.0,152.0,7.0,70.0,145.0
2023-07 3주차,2023,7,3,120385,Pet Treats,Pet Care,Dubey-Sarin,14.0,0.0,6.0,166.0,7.0,76.0,159.0
2023-07 4주차,2023,7,4,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,6.0,178.0,7.0,82.0,171.0
2023-07 5주차,2023,7,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,4.0,181.0,7.0,86.0,174.0
2023-08 1주차,2023,8,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,4.0,190.0,7.0,90.0,183.0
2023-08 2주차,2023,8,2,120385,Pet Treats,Pet Care,Dubey-Sarin,14.0,0.0,2.0,204.0,7.0,92.0,197.0
2023-08 3주차,2023,8,3,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,2.0,216.0,7.0,94.0,209.0
2023-08 4주차,2023,8,4,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,2.0,4.0,222.0,9.0,98.0,213.0
2023-08 5주차,2023,8,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,4.0,225.0,9.0,102.0,216.0
2023-09 1주차,2023,9,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,1.0,6.0,234.0,10.0,108.0,224.0
2023-09 2주차,2023,9,2,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,2.0,237.0,10.0,110.0,227.0
2023-09 3주차,2023,9,3,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,6.0,240.0,10.0,116.0,230.0
2023-09 4주차,2023,9,4,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,2.0,246.0,10.0,118.0,236.0
2023-09 5주차,2023,9,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,0.0,249.0,10.0,118.0,239.0
2023-10 1주차,2023,10,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,2.0,258.0,10.0,120.0,248.0
2023-10 2주차,2023,10,2,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,0.0,2.0,258.0,10.0,122.0,248.0
2023-10 3주차,2023,10,3,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,2.0,267.0,10.0,124.0,257.0
2023-10 4주차,2023,10,4,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,6.0,276.0,10.0,130.0,266.0
2023-10 5주차,2023,10,5,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,4.0,282.0,10.0,134.0,272.0
2023-11 1주차,2023,11,1,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,8.0,294.0,10.0,142.0,284.0
2023-11 2주차,2023,11,2,120385,Pet Treats,Pet Care,Dubey-Sarin,18.0,0.0,0.0,312.0,10.0,142.0,302.0
2023-11 3주차,2023,11,3,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,0.0,318.0,10.0,142.0,308.0
2023-11 4주차,2023,11,4,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,0.0,321.0,10.0,142.0,311.0
2023-11 5주차,2023,11,5,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,2.0,327.0,10.0,144.0,317.0
2023-12 1주차,2023,12,1,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,6.0,333.0,10.0,150.0,323.0
2023-12 2주차,2023,12,2,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,2.0,339.0,10.0,152.0,329.0
2023-12 3주차,2023,12,3,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,6.0,348.0,10.0,158.0,338.0
2023-12 4주차,2023,12,4,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,1.0,4.0,354.0,11.0,162.0,343.0
2023-12 5주차,2023,12,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,0.0,357.0,11.0,162.0,346.0
2024-01 1주차,2024,1,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,2.0,366.0,11.0,164.0,355.0
2024-01 2주차,2024,1,2,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,4.0,372.0,11.0,168.0,361.0
2024-01 3주차,2024,1,3,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,1.0,6.0,372.0,12.0,174.0,360.0
2024-01 4주차,2024,1,4,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,0.0,384.0,12.0,174.0,372.0
2024-01 5주차,2024,1,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,2.0,387.0,12.0,176.0,375.0
2024-02 1주차,2024,2,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,0.0,396.0,12.0,176.0,384.0
2024-02 2주차,2024,2,2,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,8.0,402.0,12.0,184.0,390.0
2024-02 3주차,2024,2,3,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,2.0,405.0,12.0,186.0,393.0
2024-02 4주차,2024,2,4,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,2.0,414.0,12.0,188.0,402.0
2024-02 5주차,2024,2,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,0.0,417.0,12.0,188.0,405.0
2024-03 1주차,2024,3,1,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,4.0,423.0,12.0,192.0,411.0
2024-03 2주차,2024,3,2,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,3.0,4.0,435.0,15.0,196.0,420.0
2024-03 3주차,2024,3,3,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,3.0,6.0,441.0,18.0,202.0,423.0
2024-03 4주차,2024,3,4,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,4.0,444.0,18.0,206.0,426.0
2024-03 5주차,2024,3,5,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,0.0,450.0,18.0,206.0,432.0
2024-04 1주차,2024,4,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,1.0,2.0,459.0,19.0,208.0,440.0
2024-04 2주차,2024,4,2,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,0.0,465.0,19.0,208.0,446.0
2024-04 3주차,2024,4,3,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,4.0,477.0,19.0,212.0,458.0
2024-04 4주차,2024,4,4,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,4.0,489.0,19.0,216.0,470.0
2024-04 5주차,2024,4,5,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,0.0,2.0,489.0,19.0,218.0,470.0
2024-05 1주차,2024,5,1,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,1.0,4.0,495.0,20.0,222.0,475.0
2024-05 2주차,2024,5,2,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,0.0,501.0,20.0,222.0,481.0
2024-05 3주차,2024,5,3,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,1.0,0.0,513.0,21.0,222.0,492.0
2024-05 4주차,2024,5,4,120385,Pet Treats,Pet Care,Dubey-Sarin,15.0,0.0,2.0,528.0,21.0,224.0,507.0
2024-05 5주차,2024,5,5,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,1.0,4.0,528.0,22.0,228.0,506.0
2024-06 1주차,2024,6,1,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,0.0,2.0,528.0,22.0,230.0,506.0
2024-06 2주차,2024,6,2,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,4.0,540.0,22.0,234.0,518.0
2024-06 3주차,2024,6,3,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,4.0,543.0,22.0,238.0,521.0
2024-06 4주차,2024,6,4,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,4.0,552.0,22.0,242.0,530.0
2024-06 5주차,2024,6,5,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,2.0,558.0,22.0,244.0,536.0
2024-07 1주차,2024,7,1,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,2.0,570.0,22.0,246.0,548.0
2024-07 2주차,2024,7,2,120385,Pet Treats,Pet Care,Dubey-Sarin,18.0,0.0,4.0,588.0,22.0,250.0,566.0
2024-07 3주차,2024,7,3,120385,Pet Treats,Pet Care,Dubey-Sarin,15.0,0.0,0.0,603.0,22.0,250.0,581.0
2024-07 4주차,2024,7,4,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,4.0,606.0,22.0,254.0,584.0
2024-07 5주차,2024,7,5,120385,Pet Treats,Pet Care,Dubey-Sarin,0.0,0.0,0.0,606.0,22.0,254.0,584.0
2024-08 1주차,2024,8,1,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,6.0,612.0,22.0,260.0,590.0
2024-08 2주차,2024,8,2,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,3.0,2.0,624.0,25.0,262.0,599.0
2024-08 3주차,2024,8,3,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,2.0,636.0,25.0,264.0,611.0
2024-08 4주차,2024,8,4,120385,Pet Treats,Pet Care,Dubey-Sarin,15.0,0.0,2.0,651.0,25.0,266.0,626.0
2024-08 5주차,2024,8,5,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,2.0,657.0,25.0,268.0,632.0
2024-09 1주차,2024,9,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,6.0,666.0,25.0,274.0,641.0
2024-09 2주차,2024,9,2,120385,Pet Treats,Pet Care,Dubey-Sarin,15.0,0.0,6.0,681.0,25.0,280.0,656.0
2024-09 3주차,2024,9,3,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,2.0,693.0,25.0,282.0,668.0
2024-09 4주차,2024,9,4,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,2.0,702.0,25.0,284.0,677.0
2024-09 5주차,2024,9,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,0.0,705.0,25.0,284.0,680.0
2024-10 1주차,2024,10,1,120385,Pet Treats,Pet Care,Dubey-Sarin,6.0,0.0,4.0,711.0,25.0,288.0,686.0
2024-10 2주차,2024,10,2,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,4.0,720.0,25.0,292.0,695.0
2024-10 3주차,2024,10,3,120385,Pet Treats,Pet Care,Dubey-Sarin,12.0,0.0,2.0,732.0,25.0,294.0,707.0
2024-10 4주차,2024,10,4,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,2.0,735.0,25.0,296.0,710.0
2024-10 5주차,2024,10,5,120385,Pet Treats,Pet Care,Dubey-Sarin,3.0,0.0,4.0,738.0,25.0,300.0,713.0
2024-11 1주차,2024,11,1,120385,Pet Treats,Pet Care,Dubey-Sarin,9.0,0.0,0.0,747.0,25.0,300.0,722.0
2023-03 3주차,2023,3,3,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,4.0,0.0,4.0,4.0,0.0,4.0,4.0
2023-03 4주차,2023,3,4,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,7.0,0.0,6.0,11.0,0.0,10.0,11.0
2023-03 5주차,2023,3,5,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,4.0,0.0,2.0,15.0,0.0,12.0,15.0
2023-04 1주차,2023,4,1,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,11.0,0.0,2.0,26.0,0.0,14.0,26.0
2023-04 2주차,2023,4,2,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,10.0,2.0,2.0,36.0,2.0,16.0,34.0
