product_id,date,stock_received,damaged_stock,period_key,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
114414,2023-06-01,1,1,2023-06,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,26,66
34186,2023-06-01,1,1,2023-06,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
67197,2023-06-01,1,0,2023-06,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79
990993,2023-06-01,1,1,2023-06,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61
667163,2023-06-01,1,1,2023-06,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72
487931,2023-06-01,1,0,2023-06,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68
747801,2023-06-01,1,0,2023-06,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71
385113,2023-06-01,1,0,2023-06,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,21,50
647462,2023-06-01,1,1,2023-06,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64
753354,2023-06-01,1,1,2023-06,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52
449106,2023-06-01,1,1,2023-06,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95
291238,2023-06-01,1,0,2023-06,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68
602241,2023-06-01,1,0,2023-06,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75
491521,2023-06-01,1,1,2023-06,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98
171602,2023-06-01,1,1,2023-06,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58
228286,2023-06-01,1,0,2023-06,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79
378676,2023-06-01,1,0,2023-06,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65
131136,2023-06-01,1,1,2023-06,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95
644847,2023-06-01,1,1,2023-06,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52
336847,2023-06-01,1,0,2023-06,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55
739448,2023-06-01,1,1,2023-06,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79
820973,2023-06-01,1,0,2023-06,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56
256783,2023-06-01,1,0,2023-06,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98
669378,2023-06-01,1,1,2023-06,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70
890623,2023-06-01,1,0,2023-06,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,27,55
349294,2023-06-01,1,0,2023-06,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70
284460,2023-06-01,1,1,2023-06,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85
41853,2023-06-01,1,0,2023-06,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92
500633,2023-06-01,1,1,2023-06,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87
832348,2023-06-01,1,1,2023-06,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
991434,2023-06-01,1,1,2023-06,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87
118820,2023-06-01,1,1,2023-06,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61
53833,2023-06-01,1,1,2023-06,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89
140489,2023-06-01,1,1,2023-06,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,28,95
799688,2023-06-01,1,0,2023-06,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90
516376,2023-06-01,1,1,2023-06,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71
397973,2023-06-01,1,0,2023-06,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82
888807,2023-06-01,1,1,2023-06,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91
481843,2023-06-01,1,1,2023-06,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88
60619,2023-06-01,1,1,2023-06,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97
652118,2023-06-01,1,1,2023-06,Frozen Biryani,Instant & Frozen Food,Agate and Sons,22.04,36.73,40.0,180,19,55
490602,2023-06-01,1,0,2023-06,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71
18035,2023-06-01,1,0,2023-06,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,12,87
587645,2023-06-01,1,1,2023-06,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90
123983,2023-06-01,1,0,2023-06,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
240179,2023-06-01,1,0,2023-06,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56
673058,2023-06-01,1,1,2023-06,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94
39154,2023-06-01,1,0,2023-06,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84
871592,2023-06-01,1,1,2023-06,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50
818522,2023-06-01,1,1,2023-06,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90
455083,2023-06-01,1,1,2023-06,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63
378230,2023-06-01,1,1,2023-06,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76
561860,2023-06-01,1,0,2023-06,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90
532965,2023-06-01,1,0,2023-06,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,307.23,512.05,40.0,180,20,94
365132,2023-06-01,1,1,2023-06,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70
435929,2023-06-01,1,0,2023-06,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71
9436,2023-06-01,1,1,2023-06,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76
112390,2023-06-01,1,0,2023-06,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85
366066,2023-06-01,1,0,2023-06,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52
196719,2023-06-01,1,0,2023-06,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
798639,2023-06-01,1,1,2023-06,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78
329351,2023-06-01,1,0,2023-06,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95
712307,2023-06-01,1,1,2023-06,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73
34200,2023-06-01,1,0,2023-06,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
243235,2023-06-01,1,0,2023-06,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
566052,2023-06-01,1,1,2023-06,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,14,53
818990,2023-06-01,1,0,2023-06,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92
217710,2023-06-01,1,1,2023-06,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
15314,2023-06-01,1,0,2023-06,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91
741341,2023-06-01,1,0,2023-06,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62
500739,2023-06-01,1,0,2023-06,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
324809,2023-06-01,1,1,2023-06,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76
961614,2023-06-01,1,1,2023-06,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99
687218,2023-06-01,1,0,2023-06,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
859361,2023-06-01,1,0,2023-06,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77
661577,2023-06-01,1,0,2023-06,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95
726958,2023-06-01,1,0,2023-06,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79
557908,2023-06-01,1,1,2023-06,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53
237083,2023-06-01,1,0,2023-06,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86
953175,2023-07-01,1,0,2023-07,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73
57405,2023-07-01,1,0,2023-07,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64
324809,2023-07-01,1,0,2023-07,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76
954722,2023-07-01,1,0,2023-07,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,11,58
647462,2023-07-01,1,0,2023-07,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64
615545,2023-07-01,1,0,2023-07,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67
927651,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Narula Group,426.72,609.6,30.0,365,15,60
684939,2023-07-01,1,0,2023-07,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,22,50
784827,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77
82484,2023-07-01,1,0,2023-07,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73
440875,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80
432617,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97
942001,2023-07-01,1,0,2023-07,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84
196719,2023-07-01,1,0,2023-07,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
89084,2023-07-01,1,0,2023-07,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74
60619,2023-07-01,1,0,2023-07,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97
606256,2023-07-01,1,0,2023-07,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57
721521,2023-07-01,1,0,2023-07,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72
697683,2023-07-01,1,0,2023-07,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82
859361,2023-07-01,1,0,2023-07,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,25,77
274207,2023-07-01,1,0,2023-07,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51
952124,2023-07-01,1,0,2023-07,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
337168,2023-07-01,1,0,2023-07,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98
563740,2023-07-01,1,0,2023-07,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61
4452,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100
585299,2023-07-01,1,0,2023-07,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50
114414,2023-07-01,1,0,2023-07,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,26,66
77308,2023-07-01,1,0,2023-07,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91
53833,2023-07-01,1,0,2023-07,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89
112390,2023-07-01,1,0,2023-07,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85
449106,2023-07-01,1,0,2023-07,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95
930284,2023-07-01,1,0,2023-07,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58
237083,2023-07-01,1,0,2023-07,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86
397973,2023-07-01,1,0,2023-07,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82
136533,2023-07-01,1,0,2023-07,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75
500739,2023-07-01,1,0,2023-07,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
667163,2023-07-01,1,0,2023-07,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72
712307,2023-07-01,1,0,2023-07,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73
525531,2023-07-01,1,0,2023-07,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,28,65
851978,2023-07-01,1,0,2023-07,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,28,92
812607,2023-07-01,1,0,2023-07,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63
146840,2023-07-01,1,0,2023-07,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89
679321,2023-07-01,1,0,2023-07,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68
118820,2023-07-01,1,0,2023-07,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61
561860,2023-07-01,1,0,2023-07,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90
712003,2023-07-01,1,0,2023-07,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,30,54
6405,2023-07-01,1,0,2023-07,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81
243235,2023-07-01,1,0,2023-07,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
425341,2023-07-01,1,0,2023-07,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68
848226,2023-07-01,1,0,2023-07,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51
34186,2023-07-01,1,0,2023-07,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
818522,2023-07-01,1,0,2023-07,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90
644847,2023-07-01,1,0,2023-07,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52
853932,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94
451812,2023-07-01,1,0,2023-07,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63
56589,2023-07-01,1,0,2023-07,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85
798639,2023-07-01,1,0,2023-07,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,12,78
611575,2023-07-01,1,0,2023-07,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87
709916,2023-07-01,1,0,2023-07,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88
897083,2023-07-01,1,0,2023-07,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100
373536,2023-07-01,1,0,2023-07,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64
298985,2023-07-01,1,0,2023-07,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,11,61
552883,2023-07-01,1,0,2023-07,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94
376447,2023-07-01,1,0,2023-07,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,17,64
833557,2023-07-01,1,0,2023-07,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69
491314,2023-07-01,1,0,2023-07,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71
993331,2023-07-01,1,0,2023-07,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,28,86
863930,2023-07-01,1,0,2023-07,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72
9436,2023-07-01,1,0,2023-07,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76
566052,2023-07-01,1,0,2023-07,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,14,53
455083,2023-07-01,1,0,2023-07,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63
33955,2023-07-01,1,0,2023-07,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84
327290,2023-07-01,1,0,2023-07,Sugar,Grocery & Staples,Nadkarni Inc,862.28,1014.45,15.0,365,22,65
753354,2023-07-01,1,0,2023-07,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52
256051,2023-07-01,1,0,2023-07,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,17,100
120385,2023-07-01,1,0,2023-07,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73
757274,2023-07-01,1,0,2023-07,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95
654623,2023-07-01,1,0,2023-07,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76
658389,2023-07-01,1,0,2023-07,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,22,68
762527,2023-07-01,1,0,2023-07,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71
542300,2023-07-01,1,0,2023-07,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66
587420,2023-07-01,1,0,2023-07,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,22,50
398340,2023-07-01,1,0,2023-07,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",651.93,1086.55,40.0,180,11,56
94225,2023-07-01,1,0,2023-07,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70
604184,2023-07-01,1,0,2023-07,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84
837480,2023-07-01,1,0,2023-07,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82
26060,2023-07-01,1,0,2023-07,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57
257719,2023-07-01,1,0,2023-07,Eggs,Dairy & Breakfast,Chaudhuri PLC,281.73,352.16,20.0,7,17,93
799952,2023-07-01,1,0,2023-07,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66
313754,2023-07-01,1,0,2023-07,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67
937542,2023-07-01,1,0,2023-07,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93
747801,2023-07-01,1,0,2023-07,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71
968887,2023-07-01,1,0,2023-07,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92
613942,2023-07-01,1,0,2023-07,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72
473929,2023-07-01,1,0,2023-07,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70
888807,2023-07-01,1,0,2023-07,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91
714999,2023-07-01,1,0,2023-07,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81
67197,2023-07-01,1,0,2023-07,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79
891833,2023-07-01,1,0,2023-07,Curd,Dairy & Breakfast,Mani PLC,493.19,616.49,20.0,7,11,69
592784,2023-07-01,1,0,2023-07,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,27,64
952168,2023-07-01,1,0,2023-07,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79
378287,2023-07-01,1,0,2023-07,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51
672059,2023-07-01,1,0,2023-07,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81
799688,2023-07-01,1,0,2023-07,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90
557908,2023-07-01,1,0,2023-07,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53
11422,2023-07-01,1,0,2023-07,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,20,65
847349,2023-07-01,1,0,2023-07,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69
70969,2023-07-01,1,0,2023-07,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96
883013,2023-07-01,1,0,2023-07,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98
171602,2023-07-01,1,0,2023-07,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58
107548,2023-07-01,1,0,2023-07,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53
687218,2023-07-01,1,0,2023-07,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58
124290,2023-07-01,1,0,2023-07,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71
366066,2023-07-01,1,0,2023-07,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52
433521,2023-07-01,1,0,2023-07,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58
951463,2023-07-01,1,0,2023-07,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82
186168,2023-07-01,1,0,2023-07,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75
706112,2023-07-01,1,0,2023-07,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77
382511,2023-07-01,1,0,2023-07,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88
41853,2023-07-01,1,0,2023-07,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92
365132,2023-07-01,1,0,2023-07,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70
623234,2023-07-01,1,0,2023-07,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,329.79,549.65,40.0,180,13,72
187399,2023-07-01,1,0,2023-07,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73
903336,2023-07-01,1,0,2023-07,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60
490602,2023-07-01,1,0,2023-07,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71
131136,2023-07-01,1,0,2023-07,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95
589812,2023-07-01,1,0,2023-07,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52
700048,2023-07-01,1,0,2023-07,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98
140154,2023-07-01,1,0,2023-07,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59
820973,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56
367391,2023-07-01,1,0,2023-07,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52
131748,2023-07-01,1,0,2023-07,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53
677169,2023-07-01,1,0,2023-07,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
123983,2023-07-01,1,0,2023-07,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
240179,2023-07-01,1,0,2023-07,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56
965755,2023-07-01,1,0,2023-07,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,21,91
659290,2023-07-01,1,0,2023-07,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66
832348,2023-07-01,1,0,2023-07,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
487931,2023-07-01,1,0,2023-07,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68
448752,2023-07-01,1,0,2023-07,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96
219598,2023-07-01,1,0,2023-07,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83
913428,2023-07-01,1,0,2023-07,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98
